# freq	per	pow	amp
 3.5497665275063595E-001	 2.8170866795075677E+000	 8.6358022073909280E-001	 2.2171716550151637E-002
 3.5629872594523793E-001	 2.8066336677097663E+000	 9.1649591789638707E-001	 2.3106995496953185E-002
 3.5762079913983991E-001	 2.7962579425056640E+000	 8.2638672895513465E-001	 2.2251357484975573E-002
 3.5894287233444189E-001	 2.7859586498997500E+000	 6.4902058100964455E-001	 1.9660785290623702E-002
 3.6026494552904387E-001	 2.7757349484322278E+000	 3.9071601437374992E-001	 1.5265224251034834E-002
 3.6158701872364585E-001	 2.7655860089498434E+000	 2.2631838829644482E-001	 1.1341886287492872E-002
 3.6290909191824783E-001	 2.7555110143817201E+000	 2.8145345777511721E-001	 1.2817718280521416E-002
 3.6423116511284981E-001	 2.7455091595200805E+000	 5.1476108804478160E-001	 1.7552256619472181E-002
 3.6555323830745179E-001	 2.7355796508057226E+000	 6.7365713181514042E-001	 1.9678924529363831E-002
 3.6687531150205377E-001	 2.7257217061181342E+000	 6.5182330802873700E-001	 1.9544838349924726E-002
 3.6819738469665575E-001	 2.7159345545701341E+000	 5.5468762971493357E-001	 1.8336255623798405E-002
 3.6951945789125773E-001	 2.7062174363069134E+000	 3.3414501401619023E-001	 1.4054566129665659E-002
 3.7084153108585971E-001	 2.6965696023093848E+000	 5.1920671623263769E-002	 5.5858295899341975E-003
 3.7216360428046169E-001	 2.6869903142017137E+000	 9.3843173937453533E-002	 7.4224490427197724E-003
 3.7348567747506367E-001	 2.6774788440629469E+000	 4.3003089431716357E-001	 1.5968866226567988E-002
 3.7480775066966565E-001	 2.6680344742426190E+000	 5.9006658326179784E-001	 1.8855135870225418E-002
 3.7612982386426763E-001	 2.6586564971802549E+000	 6.0501632548529360E-001	 1.8852863514260611E-002
 3.7745189705886961E-001	 2.6493442152286604E+000	 6.9897611699062023E-001	 2.0307271530006263E-002
 3.7877397025347159E-001	 2.6400969404809165E+000	 6.3025651838387164E-001	 1.8936522755457385E-002
 3.8009604344807357E-001	 2.6309139946009830E+000	 4.5631716697379476E-001	 1.6199485710927494E-002
 3.8141811664267555E-001	 2.6217947086578253E+000	 3.2872853575209576E-001	 1.3768768158922402E-002
 3.8274018983727753E-001	 2.6127384229629800E+000	 2.9023370166066970E-001	 1.3025735004250945E-002
 3.8406226303187951E-001	 2.6037444869114723E+000	 2.7446123545094370E-001	 1.2907001865131232E-002
 3.8538433622648149E-001	 2.5948122588260127E+000	 1.8779079352821418E-001	 1.0754833578822988E-002
 3.8670640942108347E-001	 2.5859411058043853E+000	 1.5772804228442683E-001	 9.6708279026321876E-003
 3.8802848261568545E-001	 2.5771304035699583E+000	 3.3204360983574760E-001	 1.3793033744562415E-002
 3.8935055581028744E-001	 2.5683795363252386E+000	 4.7533509227377224E-001	 1.6631871301188889E-002
 3.9067262900488942E-001	 2.5596878966084020E+000	 3.2531730605716502E-001	 1.3741704083136854E-002
 3.9199470219949140E-001	 2.5510548851527246E+000	 7.7709819623929199E-002	 6.6704226450891232E-003
 3.9331677539409338E-001	 2.5424799107488498E+000	 1.8632723150797934E-002	 3.3001281527465084E-003
 3.9463884858869536E-001	 2.5339623901098256E+000	 1.1297434482737589E-001	 8.1609795918473720E-003
 3.9596092178329734E-001	 2.5255017477388413E+000	 1.1741833064480778E-001	 8.3902527640629145E-003
 3.9728299497789932E-001	 2.5170974157996104E+000	 1.3286471525582888E-001	 8.9305372896490345E-003
 3.9860506817250130E-001	 2.5087488339893298E+000	 4.2323218500038928E-001	 1.6029687665270066E-002
 3.9992714136710328E-001	 2.5004554494141589E+000	 6.5489333031239583E-001	 1.9982373996537253E-002
 4.0124921456170526E-001	 2.4922167164671598E+000	 4.6215114469636664E-001	 1.6390668509308995E-002
 4.0257128775630724E-001	 2.4840320967086473E+000	 2.1860680720902839E-001	 1.1095689047653226E-002
 4.0389336095090922E-001	 2.4759010587488808E+000	 1.9041331110443799E-001	 1.0399634661748432E-002
 4.0521543414551120E-001	 2.4678230781330606E+000	 3.3107955537309763E-001	 1.3916751265671849E-002
 4.0653750734011318E-001	 2.4597976372285628E+000	 4.8200589634359126E-001	 1.7094524200988066E-002
 4.0785958053471516E-001	 2.4518242251143700E+000	 4.0576344519679403E-001	 1.5599999319801950E-002
 4.0918165372931714E-001	 2.4439023374726436E+000	 2.8904899437923470E-001	 1.3212884672201225E-002
 4.1050372692391912E-001	 2.4360314764823934E+000	 5.0001020364831017E-001	 1.7300889558466953E-002
 4.1182580011852110E-001	 2.4282111507151951E+000	 1.0634559410509634E+000	 2.5415161511211655E-002
 4.1314787331312308E-001	 2.4204408750329063E+000	 1.7093964627501645E+000	 3.1415590528696302E-002
 4.1446994650772506E-001	 2.4127201704873471E+000	 2.5049420078184133E+000	 3.7888710911540405E-002
 4.1579201970232704E-001	 2.4050485642218864E+000	 3.2234385054988497E+000	 4.3289763232559085E-002
 4.1711409289692902E-001	 2.3974255893749077E+000	 3.5217076507062131E+000	 4.4699869882669566E-002
 4.1843616609153100E-001	 2.3898507849850974E+000	 3.8343129622712837E+000	 4.5505104639100867E-002
 4.1975823928613298E-001	 2.3823236958985303E+000	 4.5312155772014044E+000	 5.0178415690949864E-002
 4.2108031248073496E-001	 2.3748438726774990E+000	 4.3473420990830673E+000	 5.0087963145276915E-002
 4.2240238567533694E-001	 2.3674108715110593E+000	 2.8829855707400229E+000	 4.1156110343842797E-002
 4.2372445886993892E-001	 2.3600242541272496E+000	 1.4824948362139814E+000	 2.9574655267637539E-002
 4.2504653206454091E-001	 2.3526835877069470E+000	 1.0799505493087376E+000	 2.5320077146753970E-002
 4.2636860525914289E-001	 2.3453884447993287E+000	 1.6712096904289304E+000	 3.1713296984657705E-002
 4.2769067845374487E-001	 2.3381384032388981E+000	 2.2462574447224997E+000	 3.5857503282539900E-002
 4.2901275164834685E-001	 2.3309330460640481E+000	 1.6031729859127675E+000	 2.9883006826023826E-002
 4.3033482484294883E-001	 2.3237719614371231E+000	 3.4984742306942018E-001	 1.4412414654333227E-002
 4.3165689803755081E-001	 2.3166547425659529E+000	 5.9893714117466856E-002	 5.8725958880498780E-003
 4.3297897123215279E-001	 2.3095809876268203E+000	 4.2871443587766805E-001	 1.5648595469182958E-002
 4.3430104442675477E-001	 2.3025502996888392E+000	 4.3766225103901724E-001	 1.5956682634422150E-002
 4.3562311762135675E-001	 2.2955622866397074E+000	 3.5888712406875883E-001	 1.4604957241830049E-002
 4.3694519081595873E-001	 2.2886165611128098E+000	 1.8525943974589226E-001	 1.0490237524069471E-002
 4.3826726401056071E-001	 2.2817127404156370E+000	 9.4249527657192758E-002	 7.2973489556987046E-003
 4.3958933720516269E-001	 2.2748504464594999E+000	 7.9759318611126206E-001	 2.1391053381550344E-002
 4.4091141039976467E-001	 2.2680293056905061E+000	 1.5255167624749575E+000	 2.9825983706712293E-002
 4.4223348359436665E-001	 2.2612489490217751E+000	 1.0591577079323582E+000	 2.4916422224982110E-002
 4.4355555678896863E-001	 2.2545090117668667E+000	 1.6913730019327591E-001	 9.8987883946143676E-003
 4.4487762998357061E-001	 2.2478091335743948E+000	 1.5458017897181331E-001	 9.3934180836224550E-003
 4.4619970317817259E-001	 2.2411489583638038E+000	 8.1030114530989350E-001	 2.1503428311068520E-002
 4.4752177637277457E-001	 2.2345281342622862E+000	 1.1340957410621306E+000	 2.5486212986088518E-002
 4.4884384956737655E-001	 2.2279463135428097E+000	 7.3919059060233250E-001	 2.0224068715816848E-002
 4.5016592276197853E-001	 2.2214031525632421E+000	 3.0955460504651333E-001	 1.3211947998835537E-002
 4.5148799595658051E-001	 2.2148983117065413E+000	 3.3492522591912000E-001	 1.4229800191316663E-002
 4.5281006915118249E-001	 2.2084314553219970E+000	 5.1606068524015414E-001	 1.7494893429189452E-002
 4.5413214234578447E-001	 2.2020022516674933E+000	 4.0844399387047753E-001	 1.5779525116443167E-002
 4.5545421554038645E-001	 2.1956103728527836E+000	 9.7007970050553852E-002	 7.5934408961294345E-003
 4.5677628873498843E-001	 2.1892554947837453E+000	 8.5004277470014118E-003	 2.2145680960070193E-003
 4.5809836192959041E-001	 2.1829372971076020E+000	 1.4214805393372562E-001	 9.1569860651129747E-003
 4.5942043512419239E-001	 2.1766554631590909E+000	 4.5597036502063398E-001	 1.6410281166441901E-002
 4.6074250831879437E-001	 2.1704096799075581E+000	 9.9181919479912528E-001	 2.4592031177664054E-002
 4.6206458151339636E-001	 2.1641996379049617E+000	 1.2603387999296924E+000	 2.7639297488431486E-002
 4.6338665470799834E-001	 2.1580250312347622E+000	 9.8376663739988468E-001	 2.4200867575263539E-002
 4.6470872790260032E-001	 2.1518855574616902E+000	 6.3838937058545009E-001	 1.9461604398681161E-002
 4.6603080109720230E-001	 2.1457809175823663E+000	 5.7789058099251533E-001	 1.8547128935796540E-002
 4.6735287429180428E-001	 2.1397108159767586E+000	 6.9946019584234698E-001	 2.0446774370593349E-002
 4.6867494748640626E-001	 2.1336749603604632E+000	 7.7382085277108470E-001	 2.1243312060092071E-002
 4.6999702068100824E-001	 2.1276730617377897E+000	 8.0030796917428793E-001	 2.1559418428252763E-002
 4.7131909387561022E-001	 2.1217048343556359E+000	 9.7816938343806170E-001	 2.3494770719878863E-002
 4.7264116707021220E-001	 2.1157699956581375E+000	 1.3711514750921325E+000	 2.8148010060437038E-002
 4.7396324026481418E-001	 2.1098682662420760E+000	 1.3320422575505502E+000	 2.8565623385769803E-002
 4.7528531345941616E-001	 2.1039993698130299E+000	 5.3717660959913471E-001	 1.7852773293456151E-002
 4.7660738665401814E-001	 2.0981630331422587E+000	 2.8365900325745319E-002	 4.0763796376484087E-003
 4.7792945984862012E-001	 2.0923589860242995E+000	 1.1977019591051441E-001	 8.4442757067438954E-003
 4.7925153304322210E-001	 2.0865869612352670E+000	 1.5453529515398443E-001	 9.4403210510153549E-003
 4.8057360623782408E-001	 2.0808466944918416E+000	 4.4291997297806474E-003	 1.5771880789911318E-003
 4.8189567943242606E-001	 2.0751379244109311E+000	 1.6532442087817698E-001	 9.5604545648588120E-003
 4.8321775262702804E-001	 2.0694603924699981E+000	 5.7975965325043355E-001	 1.8394555827367296E-002
 4.8453982582163002E-001	 2.0638138429680337E+000	 7.3209634985182115E-001	 2.0936044150779043E-002
 4.8586189901623200E-001	 2.0581980229871686E+000	 4.8909995885800545E-001	 1.6869288464278955E-002
 4.8718397221083398E-001	 2.0526126823549102E+000	 2.0310844805968681E-001	 1.0697897887364019E-002
 4.8850604540543596E-001	 2.0470575736069945E+000	 1.2674246190551441E-001	 8.7739055803252291E-003
 4.8982811860003794E-001	 2.0415324519508351E+000	 2.7377635703884234E-001	 1.2742405867343031E-002
 4.9115019179463992E-001	 2.0360370752295678E+000	 4.9519262982072071E-001	 1.6767792501695192E-002
 4.9247226498924190E-001	 2.0305712038866699E+000	 6.3455431341897206E-001	 1.8951831715042628E-002
 4.9379433818384388E-001	 2.0251346009311502E+000	 7.9092213654211074E-001	 2.2098419421746413E-002
 4.9511641137844586E-001	 2.0197270319032965E+000	 1.0508318987962659E+000	 2.5124554191821597E-002
 4.9643848457304784E-001	 2.0143482648409710E+000	 1.1450047854615606E+000	 2.5028812949376939E-002
 4.9776055776764982E-001	 2.0089980702464398E+000	 7.3906931299971446E-001	 2.0156081511658052E-002
 4.9908263096225181E-001	 2.0036762210537340E+000	 4.1602810162952203E-001	 2.0673663018679112E-002
 5.0040470415685379E-001	 1.9983824925965248E+000	 7.2300104046462685E-002	 6.9848070537465038E-003
 5.0172677735145577E-001	 1.9931166625765075E+000	 2.2790518464253900E-001	 1.4881047429473193E-002
 5.0304885054605775E-001	 1.9878785110322854E+000	 2.4379237819396410E-001	 1.1765373240776483E-002
 5.0437092374065973E-001	 1.9826678203087409E+000	 4.7283506749483029E-001	 1.7001318948447235E-002
 5.0569299693526171E-001	 1.9774843750268880E+000	 4.0172051100859124E-001	 1.6114808862642067E-002
 5.0701507012986369E-001	 1.9723279620541974E+000	 1.3062206124026343E-001	 8.9719178149835870E-003
 5.0833714332446567E-001	 1.9671983704753828E+000	 3.0703405415113644E-001	 1.3474406634134392E-002
 5.0965921651906765E-001	 1.9620953915636439E+000	 5.5458981617529668E-001	 1.7989478992043222E-002
 5.1098128971366963E-001	 1.9570188187523538E+000	 3.4159449224200111E-001	 1.3951220591485899E-002
 5.1230336290827161E-001	 1.9519684476071864E+000	 4.2837014936988771E-002	 5.0364128850762455E-003
 5.1362543610287359E-001	 1.9469440757986738E+000	 4.6212664290155185E-002	 5.2518574184359981E-003
 5.1494750929747557E-001	 1.9419455030751855E+000	 2.3545550515494107E-001	 1.1622063482875778E-002
 5.1626958249207755E-001	 1.9369725312363246E+000	 4.0949619431390211E-001	 1.4884591034169966E-002
 5.1759165568667953E-001	 1.9320249641067300E+000	 5.1815241348264307E-001	 1.6643841499611917E-002
 5.1891372888128151E-001	 1.9271026075102797E+000	 5.2748082731748491E-001	 1.6947886851956719E-002
 5.2023580207588349E-001	 1.9222052692446883E+000	 4.5475218147593566E-001	 1.6230495937320347E-002
 5.2155787527048547E-001	 1.9173327590564888E+000	 2.8669465186835236E-001	 1.2936755497555498E-002
 5.2287994846508745E-001	 1.9124848886163968E+000	 1.2011543439149427E-001	 8.2875177589757446E-003
 5.2420202165968943E-001	 1.9076614714950439E+000	 4.6113143996466058E-002	 5.1349654352386065E-003
 5.2552409485429141E-001	 1.9028623231390815E+000	 3.1871238438704784E-002	 4.2104195021030379E-003
 5.2684616804889339E-001	 1.8980872608476409E+000	 6.1488451089234966E-002	 6.0759151994913005E-003
 5.2816824124349537E-001	 1.8933361037491487E+000	 1.9291965540941200E-001	 1.0664965677887750E-002
 5.2949031443809735E-001	 1.8886086727784892E+000	 3.0734919294838159E-001	 1.3112328751301873E-002
 5.3081238763269933E-001	 1.8839047906545081E+000	 2.5677690600744030E-001	 1.2054287286039453E-002
 5.3213446082730131E-001	 1.8792242818578508E+000	 1.5190174498226033E-001	 9.4269361899578692E-003
 5.3345653402190329E-001	 1.8745669726091325E+000	 1.8303873015938996E-001	 1.0369180083673301E-002
 5.3477860721650528E-001	 1.8699326908474290E+000	 2.8675106864984951E-001	 1.2599656584025157E-002
 5.3610068041110726E-001	 1.8653212662090877E+000	 3.7140481888188737E-001	 1.4138217137325371E-002
 5.3742275360570924E-001	 1.8607325300068513E+000	 3.4722789685399963E-001	 1.3461395747480794E-002
 5.3874482680031122E-001	 1.8561663152092884E+000	 1.7168374998961677E-001	 9.7077766675368413E-003
 5.4006689999491320E-001	 1.8516224564205266E+000	 7.2963789628906706E-002	 6.5995363150957772E-003
 5.4138897318951518E-001	 1.8471007898602811E+000	 3.4410912369673086E-001	 1.4827867076526504E-002
 5.4271104638411716E-001	 1.8426011533441782E+000	 4.9311609361190334E-001	 1.7572168244420736E-002
 5.4403311957871914E-001	 1.8381233862643624E+000	 2.7409778691889364E-001	 1.2514230660285055E-002
 5.4535519277332112E-001	 1.8336673295703882E+000	 3.4302777028111059E-001	 1.4040631502332352E-002
 5.4667726596792310E-001	 1.8292328257503874E+000	 5.6836845671913294E-001	 1.8302245103021694E-002
 5.4799933916252508E-001	 1.8248197188125095E+000	 3.3288219308840766E-001	 1.3943655391438764E-002
 5.4932141235712706E-001	 1.8204278542666310E+000	 1.6782587891437503E-001	 9.7643181360730167E-003
 5.5064348555172904E-001	 1.8160570791063271E+000	 5.4224218250629463E-001	 1.7729448442886826E-002
 5.5196555874633102E-001	 1.8117072417911022E+000	 7.4573710861301612E-001	 2.0889013656476871E-002
 5.5328763194093300E-001	 1.8073781922288774E+000	 4.1142139366617797E-001	 1.5367497269002089E-002
 5.5460970513553498E-001	 1.8030697817587251E+000	 8.6338372206797021E-002	 6.9704910627371554E-003
 5.5593177833013696E-001	 1.7987818631338530E+000	 4.7593547306362593E-003	 1.6803154157746113E-003
 5.5725385152473894E-001	 1.7945142905048286E+000	 8.6266923641325280E-003	 2.2466245896503390E-003
 5.5857592471934092E-001	 1.7902669194030421E+000	 1.1067642242156607E-001	 7.8721587736096943E-003
 5.5989799791394290E-001	 1.7860396067244044E+000	 4.7892019807990405E-001	 1.6486607645168360E-002
 5.6122007110854488E-001	 1.7818322107132751E+000	 8.1123556543712383E-001	 2.1602650990158026E-002
 5.6254214430314686E-001	 1.7776445909466165E+000	 7.2404708340218582E-001	 2.0406329857262626E-002
 5.6386421749774884E-001	 1.7734766083183713E+000	 7.5908533143153922E-001	 2.0881534598008761E-002
 5.6518629069235082E-001	 1.7693281250240593E+000	 1.2509464698133799E+000	 2.6909463083917711E-002
 5.6650836388695280E-001	 1.7651990045455901E+000	 1.4135298539142609E+000	 2.8575926216697776E-002
 5.6783043708155478E-001	 1.7610891116362872E+000	 9.1098716417094550E-001	 2.2944038586888670E-002
 5.6915251027615676E-001	 1.7569983123061217E+000	 3.4475613116561576E-001	 1.4059346430745063E-002
 5.7047458347075874E-001	 1.7529264738071504E+000	 1.2423545597111174E-001	 8.2788554475119024E-003
 5.7179665666536073E-001	 1.7488734646191570E+000	 1.0515762344387279E-001	 7.8458655485816754E-003
 5.7311872985996271E-001	 1.7448391544354911E+000	 2.3025330070849753E-001	 1.1720948746081677E-002
 5.7444080305456469E-001	 1.7408234141491035E+000	 6.2820776693382652E-001	 1.9167634452646760E-002
 5.7576287624916667E-001	 1.7368261158387726E+000	 8.4610792780553890E-001	 2.2015262584065103E-002
 5.7708494944376865E-001	 1.7328471327555222E+000	 1.0886329706291540E+000	 2.5627838050728505E-002
 5.7840702263837063E-001	 1.7288863393092240E+000	 3.0795499006522471E+000	 4.4316402877350919E-002
 5.7972909583297261E-001	 1.7249436110553831E+000	 5.7582976672234754E+000	 5.9844030490066973E-002
 5.8105116902757459E-001	 1.7210188246821059E+000	 5.5379001490034510E+000	 5.8263844134418277E-002
 5.8237324222217657E-001	 1.7171118579972429E+000	 2.6519464331519136E+000	 4.0197658547117751E-002
 5.8369531541677855E-001	 1.7132225899157090E+000	 7.4697663082320853E-001	 2.0780189687977905E-002
 5.8501738861138053E-001	 1.7093509004469729E+000	 5.2923506798598030E-001	 1.7621470403384066E-002
 5.8633946180598251E-001	 1.7054966706827182E+000	 2.8803323320576896E-001	 1.3077758870557121E-002
 5.8766153500058449E-001	 1.7016597827846693E+000	 6.8459700888830804E-003	 2.0237653012139985E-003
 5.8898360819518647E-001	 1.6978401199725826E+000	 1.4857752215049719E-001	 9.3202419645271699E-003
 5.9030568138978845E-001	 1.6940375665123977E+000	 3.1348416742086610E-001	 1.3452539786213471E-002
 5.9162775458439043E-001	 1.6902520077045489E+000	 2.5688903621569836E-001	 1.2385455580571792E-002
 5.9294982777899241E-001	 1.6864833298724318E+000	 1.7877120886953876E-001	 1.0106727658572387E-002
 5.9427190097359439E-001	 1.6827314203510246E+000	 1.8786429556602449E-001	 1.0472461798246235E-002
 5.9559397416819637E-001	 1.6789961674756617E+000	 1.4904494362478130E-001	 9.3657913184071670E-003
 5.9691604736279835E-001	 1.6752774605709537E+000	 2.1630173585550785E-001	 1.1296726392652235E-002
 5.9823812055740033E-001	 1.6715751899398579E+000	 3.8277659076275755E-001	 1.5195358095001135E-002
 5.9956019375200231E-001	 1.6678892468528901E+000	 2.8130705938737921E-001	 1.3327491370287659E-002
 6.0088226694660429E-001	 1.6642195235374821E+000	 3.6888908045141340E-002	 4.6983445405479095E-003
 6.0220434014120627E-001	 1.6605659131674768E+000	 6.0357793543419309E-002	 5.8819261470852962E-003
 6.0352641333580825E-001	 1.6569283098527616E+000	 1.4786043431998858E-001	 9.2288835022136285E-003
 6.0484848653041023E-001	 1.6533066086290398E+000	 1.5392085840394121E-001	 9.7292824079572900E-003
 6.0617055972501221E-001	 1.6497007054477333E+000	 2.4574555033225617E-001	 1.1928392741933575E-002
 6.0749263291961420E-001	 1.6461104971660190E+000	 4.6374878551637821E-001	 1.6496847840689291E-002
 6.0881470611421618E-001	 1.6425358815369939E+000	 4.4182583780584439E-001	 1.6505853507074932E-002
 6.1013677930881816E-001	 1.6389767571999692E+000	 1.2233854218567893E-001	 8.5755001687909792E-003
 6.1145885250342014E-001	 1.6354330236708881E+000	 3.0730020000940272E-001	 1.3201134891397197E-002
 6.1278092569802212E-001	 1.6319045813328712E+000	 9.8574731186075826E-001	 2.3464515586001409E-002
 6.1410299889262410E-001	 1.6283913314268801E+000	 1.0386820959439176E+000	 2.3891994340388516E-002
 6.1542507208722608E-001	 1.6248931760425045E+000	 3.9491452501099428E-001	 1.4963198377173102E-002
 6.1674714528182806E-001	 1.6214100181088655E+000	 7.2286761773911147E-003	 2.1346665115163570E-003
 6.1806921847643004E-001	 1.6179417613856382E+000	 1.3159448023060627E-001	 8.7185569812874685E-003
 6.1939129167103202E-001	 1.6144883104541854E+000	 2.7373823630373756E-001	 1.2709302978593856E-002
 6.2071336486563400E-001	 1.6110495707088091E+000	 2.3050635169259653E-001	 1.1552783353260323E-002
 6.2203543806023598E-001	 1.6076254483481103E+000	 1.7528206940527430E-001	 9.8255400713246326E-003
 6.2335751125483796E-001	 1.6042158503664599E+000	 3.2990689422314762E-001	 1.4138768183299070E-002
 6.2467958444943994E-001	 1.6008206845455786E+000	 4.4515501131106128E-001	 1.6476389186472887E-002
 6.2600165764404192E-001	 1.5974398594462216E+000	 2.7531523201347546E-001	 1.2679247310599393E-002
 6.2732373083864390E-001	 1.5940732843999703E+000	 9.8205702036640530E-002	 7.4704355304939015E-003
 6.2864580403324588E-001	 1.5907208695011270E+000	 1.1648893791824531E-001	 8.1981984511751496E-003
 6.2996787722784786E-001	 1.5873825255987113E+000	 8.5433892570921710E-001	 2.2241098834441836E-002
 6.3128995042244984E-001	 1.5840581642885569E+000	 2.8550890835207214E+000	 4.0312991587274208E-002
 6.3261202361705182E-001	 1.5807476979055088E+000	 4.5261061744337976E+000	 5.0328781590730523E-002
 6.3393409681165380E-001	 1.5774510395157162E+000	 3.8193860341122896E+000	 4.6810376552011999E-002
 6.3525617000625578E-001	 1.5741681029090238E+000	 1.4784067445725824E+000	 2.9351717811772104E-002
 6.3657824320085776E-001	 1.5708988025914559E+000	 1.4913964016079206E-001	 9.2927345588580453E-003
 6.3790031639545974E-001	 1.5676430537777948E+000	 3.0124994184414161E-003	 1.3169820348940199E-003
 6.3922238959006172E-001	 1.5644007723842523E+000	 2.8504105480735079E-002	 4.1179845221573962E-003
 6.4054446278466370E-001	 1.5611718750212302E+000	 3.8228431177139721E-001	 1.4907478707297160E-002
 6.4186653597926568E-001	 1.5579562789861710E+000	 9.1885450208350450E-001	 2.2874547332561300E-002
 6.4318860917386766E-001	 1.5547539022564976E+000	 8.6218625811446570E-001	 2.2159151649686952E-002
 6.4451068236846965E-001	 1.5515646634826381E+000	 3.3072470395603715E-001	 1.3852887445271921E-002
 6.4583275556307163E-001	 1.5483884819811382E+000	 2.9223850950428946E-002	 4.2454097572053092E-003
 6.4715482875767361E-001	 1.5452252777278570E+000	 1.1430651106630692E-002	 2.5883737428859504E-003
 6.4847690195227559E-001	 1.5420749713512458E+000	 9.0403952593428510E-002	 7.2154177397259099E-003
 6.4979897514687757E-001	 1.5389374841257093E+000	 3.3041698541090120E-001	 1.3585475979503834E-002
 6.5112104834147955E-001	 1.5358127379650479E+000	 4.5706862441040846E-001	 1.6257863449086026E-002
 6.5244312153608153E-001	 1.5327006554159799E+000	 1.3935973250474706E-001	 9.2592237479915390E-003
 6.5376519473068351E-001	 1.5296011596517414E+000	 1.1387003942540513E-001	 8.1129516977271471E-003
 6.5508726792528549E-001	 1.5265141744657642E+000	 1.3040863677779218E+000	 2.6825179467650256E-002
 6.5640934111988747E-001	 1.5234396242654302E+000	 3.0898638098881701E+000	 4.1449681537126130E-002
 6.5773141431448945E-001	 1.5203774340659018E+000	 3.6093642822334990E+000	 4.4442437995011241E-002
